Detector,Time,qPKW
21801V72158_1,47540,2
21801V72158_2,47540,1
81077V72158_1,47540,4
81077V72158_2,47540,2
04300V72813_1,47550,1
10236V72161_2,47550,1
16219V72812_1,47550,2
16219V72812_3,47550,1
21801V72158_1,47550,2
27372V72852_1,47550,1
27372V72852_2,47550,1
81077V72158_1,47550,2
81077V72158_2,47550,3
88356V72157_1,47550,1
88356V72157_6,47550,1
04300V72813_3,47560,1
10236V72161_2,47560,2
10236V72161_3,47560,1
10236V72161_4,47560,2
16219V72812_1,47560,4
21801V72158_1,47560,1
21801V72158_2,47560,1
27372V72852_1,47560,1
81077V72158_1,47560,1
81077V72158_2,47560,3
88356V72157_6,47560,1
04211V1677432_2,47570,1
04300V72813_1,47570,1
16219V72812_1,47570,1
16219V72812_2,47570,1
21801V72158_1,47570,2
21801V72158_2,47570,1
27372V72852_1,47570,1
27372V72852_2,47570,1
81077V72158_1,47570,2
81077V72158_2,47570,2
88356V72157_4,47570,1
04211V1677432_2,47580,2
04300V72813_1,47580,1
04300V72813_3,47580,1
10236V72161_2,47580,1
16219V72812_4,47580,1
21801V72158_1,47580,1
21801V72158_2,47580,1
27372V72852_1,47580,1
81077V72158_1,47580,5
88356V72157_6,47580,1
04211V1677432_2,47590,3
10236V72161_2,47590,1
21801V72158_1,47590,1
21801V72158_2,47590,1
27372V72852_1,47590,2
27372V72852_2,47590,1
81077V72158_1,47590,4
81077V72158_2,47590,1
04211V1677432_2,47600,2
04300V72813_1,47600,1
04300V72813_3,47600,1
10236V72161_2,47600,1
16219V72812_1,47600,1
21801V72158_1,47600,2
21801V72158_2,47600,1
81077V72158_1,47600,1
81077V72158_2,47600,1
04211V1677432_2,47610,1
04300V72813_1,47610,1
04300V72813_3,47610,1
10236V72161_2,47610,1
16219V72812_1,47610,1
27372V72852_1,47610,1
27372V72852_2,47610,2
81077V72158_1,47610,2
81077V72158_2,47610,1
88356V72157_1,47610,3
04211V1677432_1,47620,1
04211V1677432_2,47620,1
04300V72813_1,47620,1
04300V72813_3,47620,1
10236V72161_2,47620,1
16219V72812_2,47620,1
21801V72158_1,47620,1
27372V72852_1,47620,1
27372V72852_2,47620,3
81077V72158_1,47620,3
81077V72158_2,47620,1
81077V72158_3,47620,3
88356V72157_1,47620,3
04211V1677432_2,47630,1
04300V72813_1,47630,1
10236V72161_4,47630,1
16219V72812_2,47630,1
21801V72158_2,47630,1
27372V72852_1,47630,2
81077V72158_1,47630,3
81077V72158_2,47630,4
81077V72158_3,47630,2
81077V72158_4,47630,1
88356V72157_1,47630,1
04211V1677432_2,47640,2
04300V72813_3,47640,3
10236V72161_2,47640,2
16219V72812_1,47640,1
16219V72812_2,47640,2
16219V72812_4,47640,1
21801V72158_2,47640,2
27372V72852_1,47640,2
27372V72852_2,47640,1
81077V72158_2,47640,4
81077V72158_3,47640,1
81077V72158_4,47640,1
88356V72157_1,47640,1
04211V1677432_2,47650,3
04300V72813_1,47650,1
04300V72813_3,47650,2
10236V72161_1,47650,1
10236V72161_2,47650,1
16219V72812_1,47650,2
16219V72812_2,47650,1
27372V72852_1,47650,1
81077V72158_1,47650,1
81077V72158_2,47650,3
81077V72158_3,47650,3
81077V72158_4,47650,1
04211V1677432_2,47660,2
04300V72813_3,47660,2
10236V72161_2,47660,1
16219V72812_1,47660,4
16219V72812_2,47660,2
16219V72812_3,47660,2
21801V72158_2,47660,1
27372V72852_1,47660,3
27372V72852_2,47660,2
81077V72158_1,47660,1
81077V72158_2,47660,4
81077V72158_3,47660,1
81077V72158_4,47660,1
04211V1677432_1,47670,1
04211V1677432_2,47670,3
04300V72813_1,47670,1
04300V72813_3,47670,2
16219V72812_1,47670,2
16219V72812_2,47670,1
21801V72158_1,47670,1
21801V72158_2,47670,1
27372V72852_1,47670,1
27372V72852_2,47670,2
81077V72158_1,47670,1
81077V72158_2,47670,4
81077V72158_3,47670,1
04211V1677432_2,47680,1
04300V72813_1,47680,1
10236V72161_2,47680,1
21801V72158_1,47680,1
27372V72852_1,47680,1
27372V72852_2,47680,1
81077V72158_1,47680,1
81077V72158_2,47680,3
81077V72158_3,47680,1
81077V72158_4,47680,1
04211V1677432_2,47690,1
04300V72813_1,47690,1
16219V72812_1,47690,1
21801V72158_1,47690,1
27372V72852_1,47690,1
27372V72852_2,47690,2
81077V72158_1,47690,1
81077V72158_2,47690,1
81077V72158_3,47690,1
81077V72158_4,47690,1
04211V1677432_2,47700,1
16219V72812_1,47700,1
16219V72812_2,47700,1
21801V72158_1,47700,3
21801V72158_2,47700,1
27372V72852_1,47700,1
27372V72852_2,47700,1
81077V72158_1,47700,1
81077V72158_2,47700,1
81077V72158_4,47700,1
04211V1677432_2,47710,1
04300V72813_1,47710,1
16219V72812_1,47710,2
16219V72812_2,47710,1
21801V72158_1,47710,3
21801V72158_2,47710,1
27372V72852_1,47710,1
81077V72158_1,47710,1
81077V72158_2,47710,1
81077V72158_3,47710,1
04211V1677432_2,47720,2
16219V72812_1,47720,3
16219V72812_2,47720,1
21801V72158_1,47720,1
27372V72852_1,47720,4
27372V72852_2,47720,2
88356V72157_1,47720,1
04211V1677432_2,47730,1
10236V72161_1,47730,1
10236V72161_2,47730,1
16219V72812_1,47730,2
21801V72158_1,47730,1
27372V72852_1,47730,1
27372V72852_2,47730,3
04211V1677432_1,47740,1
04211V1677432_2,47740,4
04300V72813_1,47740,1
16219V72812_2,47740,1
21801V72158_1,47740,1
27372V72852_2,47740,3
88356V72157_1,47740,1
04211V1677432_2,47750,1
16219V72812_1,47750,1
16219V72812_2,47750,2
21801V72158_1,47750,1
27372V72852_1,47750,3
27372V72852_2,47750,2
88356V72157_1,47750,1
04211V1677432_1,47760,1
04300V72813_1,47760,1
16219V72812_1,47760,2
16219V72812_2,47760,3
21801V72158_1,47760,1
27372V72852_1,47760,2
27372V72852_2,47760,2
81077V72158_2,47760,1
04300V72813_1,47770,2
04300V72813_3,47770,1
10236V72161_1,47770,1
16219V72812_1,47770,1
16219V72812_2,47770,2
27372V72852_1,47770,2
27372V72852_2,47770,2
81077V72158_2,47770,2
04211V1677432_2,47780,1
04300V72813_1,47780,1
16219V72812_2,47780,1
16219V72812_4,47780,1
21801V72158_1,47780,1
27372V72852_1,47780,3
27372V72852_2,47780,2
81077V72158_1,47780,2
81077V72158_2,47780,2
88356V72157_1,47780,1
04211V1677432_2,47790,1
04300V72813_1,47790,1
04300V72813_3,47790,1
16219V72812_1,47790,1
16219V72812_2,47790,2
16219V72812_3,47790,1
16219V72812_4,47790,1
21801V72158_1,47790,1
27372V72852_2,47790,1
81077V72158_1,47790,2
81077V72158_2,47790,1
88356V72157_1,47790,2
04211V1677432_2,47800,2
04300V72813_1,47800,1
10236V72161_2,47800,1
16219V72812_1,47800,1
16219V72812_2,47800,3
27372V72852_2,47800,1
04211V1677432_2,47810,1
10236V72161_1,47810,1
16219V72812_2,47810,1
81077V72158_1,47810,1
04211V1677432_2,47820,2
04300V72813_1,47820,1
04300V72813_3,47820,1
16219V72812_2,47820,1
21801V72158_1,47820,1
27372V72852_1,47820,1
27372V72852_2,47820,1
81077V72158_1,47820,1
81077V72158_2,47820,1
88356V72157_1,47820,1
04211V1677432_2,47830,2
04300V72813_1,47830,1
10236V72161_2,47830,1
10236V72161_4,47830,1
16219V72812_1,47830,1
16219V72812_2,47830,1
16219V72812_4,47830,2
21801V72158_1,47830,1
27372V72852_1,47830,1
27372V72852_2,47830,1
81077V72158_2,47830,1
88356V72157_1,47830,1
04211V1677432_2,47840,1
10236V72161_2,47840,1
16219V72812_1,47840,3
16219V72812_2,47840,1
21801V72158_1,47840,1
27372V72852_1,47840,2
27372V72852_2,47840,1
81077V72158_1,47840,1
81077V72158_2,47840,1
88356V72157_1,47840,1
04211V1677432_2,47850,2
04300V72813_1,47850,1
10236V72161_1,47850,1
10236V72161_2,47850,1
16219V72812_1,47850,2
21801V72158_1,47850,1
27372V72852_1,47850,1
27372V72852_2,47850,2
81077V72158_1,47850,1
88356V72157_1,47850,1
04211V1677432_2,47860,1
04300V72813_1,47860,2
10236V72161_1,47860,1
16219V72812_1,47860,6
16219V72812_3,47860,1
21801V72158_1,47860,2
27372V72852_2,47860,1
81077V72158_1,47860,1
88356V72157_1,47860,1
04300V72813_1,47870,1
16219V72812_1,47870,3
16219V72812_2,47870,1
21801V72158_1,47870,1
27372V72852_1,47870,2
27372V72852_2,47870,2
81077V72158_1,47870,2
04211V1677432_2,47880,1
10236V72161_3,47880,1
27372V72852_1,47880,3
81077V72158_1,47880,2
04211V1677432_2,47890,2
04300V72813_3,47890,2
10236V72161_3,47890,1
16219V72812_2,47890,1
21801V72158_1,47890,1
27372V72852_1,47890,1
27372V72852_2,47890,4
81077V72158_1,47890,1
04211V1677432_2,47900,1
04300V72813_1,47900,1
04300V72813_3,47900,2
16219V72812_1,47900,1
21801V72158_1,47900,1
27372V72852_1,47900,2
81077V72158_1,47900,1
04300V72813_1,47910,1
04300V72813_3,47910,3
10236V72161_4,47910,1
16219V72812_1,47910,1
21801V72158_1,47910,1
27372V72852_1,47910,2
27372V72852_2,47910,2
81077V72158_1,47910,2
88356V72157_1,47910,1
04211V1677432_2,47920,1
04300V72813_1,47920,1
04300V72813_3,47920,1
16219V72812_1,47920,1
16219V72812_2,47920,1
21801V72158_1,47920,2
27372V72852_1,47920,1
27372V72852_2,47920,1
81077V72158_1,47920,2
88356V72157_1,47920,2
04211V1677432_2,47930,1
04300V72813_1,47930,1
04300V72813_3,47930,2
16219V72812_1,47930,3
16219V72812_2,47930,2
16219V72812_4,47930,1
21801V72158_1,47930,1
27372V72852_2,47930,2
81077V72158_1,47930,2
88356V72157_1,47930,3
04211V1677432_2,47940,1
04300V72813_3,47940,2
10236V72161_2,47940,1
16219V72812_1,47940,1
16219V72812_2,47940,1
16219V72812_3,47940,1
27372V72852_1,47940,1
27372V72852_2,47940,2
81077V72158_1,47940,1
88356V72157_1,47940,3
04211V1677432_1,47950,1
04211V1677432_2,47950,2
10236V72161_2,47950,1
16219V72812_1,47950,2
21801V72158_2,47950,1
27372V72852_2,47950,1
81077V72158_1,47950,2
88356V72157_1,47950,1
04211V1677432_2,47960,1
04300V72813_1,47960,1
04300V72813_3,47960,1
16219V72812_1,47960,1
27372V72852_1,47960,3
27372V72852_2,47960,1
81077V72158_1,47960,3
88356V72157_1,47960,1
04211V1677432_2,47970,2
04300V72813_1,47970,1
16219V72812_1,47970,1
16219V72812_2,47970,1
27372V72852_1,47970,1
81077V72158_1,47970,3
88356V72157_1,47970,1
04211V1677432_2,47980,2
04300V72813_1,47980,1
10236V72161_1,47980,1
10236V72161_2,47980,1
10236V72161_3,47980,1
16219V72812_1,47980,1
16219V72812_2,47980,1
16219V72812_3,47980,1
21801V72158_2,47980,2
27372V72852_1,47980,1
81077V72158_1,47980,2
04211V1677432_2,47990,3
04300V72813_1,47990,1
04300V72813_3,47990,3
16219V72812_1,47990,2
21801V72158_1,47990,1
21801V72158_2,47990,2
04211V1677432_2,48000,2
04300V72813_3,48000,3
10236V72161_1,48000,1
16219V72812_1,48000,1
21801V72158_2,48000,1
27372V72852_1,48000,1
81077V72158_1,48000,1
04211V1677432_2,48010,1
04300V72813_1,48010,1
04300V72813_3,48010,1
27372V72852_1,48010,1
81077V72158_1,48010,1
04211V1677432_2,48020,2
04300V72813_3,48020,1
16219V72812_1,48020,1
21801V72158_1,48020,1
21801V72158_2,48020,1
27372V72852_1,48020,1
27372V72852_2,48020,2
81077V72158_1,48020,1
04211V1677432_2,48030,1
04300V72813_3,48030,2
16219V72812_1,48030,1
21801V72158_1,48030,1
27372V72852_1,48030,1
81077V72158_1,48030,1
81077V72158_2,48030,1
04211V1677432_1,48040,1
04211V1677432_2,48040,1
04300V72813_3,48040,3
10236V72161_2,48040,1
16219V72812_1,48040,2
21801V72158_1,48040,1
27372V72852_2,48040,1
81077V72158_2,48040,2
04211V1677432_2,48050,1
04300V72813_3,48050,2
16219V72812_1,48050,3
21801V72158_2,48050,1
27372V72852_1,48050,2
27372V72852_2,48050,3
81077V72158_1,48050,1
81077V72158_2,48050,3
04211V1677432_2,48060,1
04300V72813_3,48060,4
16219V72812_1,48060,2
21801V72158_1,48060,2
21801V72158_2,48060,1
27372V72852_1,48060,1
27372V72852_2,48060,1
81077V72158_1,48060,1
81077V72158_2,48060,1
04211V1677432_2,48070,1
04300V72813_3,48070,3
21801V72158_1,48070,1
81077V72158_1,48070,2
81077V72158_2,48070,1
88356V72157_1,48070,1
04211V1677432_2,48080,2
04300V72813_3,48080,1
10236V72161_3,48080,1
16219V72812_1,48080,1
27372V72852_1,48080,1
27372V72852_2,48080,2
81077V72158_1,48080,3
88356V72157_1,48080,1
04211V1677432_2,48090,2
04300V72813_3,48090,2
10236V72161_1,48090,1
16219V72812_1,48090,2
16219V72812_2,48090,1
81077V72158_1,48090,3
88356V72157_1,48090,1
04211V1677432_2,48100,2
04300V72813_3,48100,1
10236V72161_2,48100,1
10236V72161_3,48100,1
16219V72812_1,48100,1
27372V72852_2,48100,1
81077V72158_1,48100,3
88356V72157_1,48100,1
04211V1677432_2,48110,3
10236V72161_1,48110,1
16219V72812_1,48110,1
21801V72158_1,48110,1
21801V72158_2,48110,1
27372V72852_1,48110,2
81077V72158_1,48110,4
88356V72157_1,48110,1
04211V1677432_1,48120,1
04211V1677432_2,48120,2
04300V72813_1,48120,1
04300V72813_3,48120,1
10236V72161_2,48120,1
16219V72812_1,48120,2
16219V72812_2,48120,1
21801V72158_1,48120,1
21801V72158_2,48120,1
27372V72852_1,48120,1
27372V72852_2,48120,1
81077V72158_1,48120,6
04211V1677432_2,48130,3
04300V72813_1,48130,1
04300V72813_3,48130,1
21801V72158_1,48130,1
21801V72158_2,48130,1
27372V72852_1,48130,2
81077V72158_1,48130,6
88356V72157_1,48130,1
04211V1677432_2,48140,2
04300V72813_3,48140,3
16219V72812_1,48140,2
21801V72158_1,48140,1
21801V72158_2,48140,1
27372V72852_1,48140,1
81077V72158_1,48140,5
88356V72157_1,48140,1
04211V1677432_2,48150,1
04300V72813_1,48150,1
04300V72813_3,48150,3
10236V72161_4,48150,1
16219V72812_1,48150,3
21801V72158_2,48150,2
27372V72852_1,48150,1
27372V72852_2,48150,2
81077V72158_1,48150,3
04300V72813_1,48160,1
10236V72161_1,48160,1
10236V72161_2,48160,1
16219V72812_1,48160,3
16219V72812_2,48160,2
27372V72852_2,48160,1
81077V72158_1,48160,4
04211V1677432_2,48170,1
04300V72813_3,48170,1
10236V72161_1,48170,1
10236V72161_2,48170,1
16219V72812_1,48170,1
27372V72852_2,48170,2
81077V72158_1,48170,4
88356V72157_1,48170,1
04211V1677432_2,48180,1
04300V72813_1,48180,1
10236V72161_1,48180,2
10236V72161_3,48180,1
21801V72158_1,48180,1
21801V72158_2,48180,2
27372V72852_1,48180,1
27372V72852_2,48180,1
81077V72158_1,48180,3
88356V72157_1,48180,1
04211V1677432_1,48190,1
04211V1677432_2,48190,2
04300V72813_1,48190,1
10236V72161_2,48190,1
16219V72812_1,48190,1
16219V72812_2,48190,1
21801V72158_1,48190,1
21801V72158_2,48190,2
27372V72852_2,48190,3
81077V72158_1,48190,3
81077V72158_2,48190,1
04211V1677432_2,48200,2
04300V72813_3,48200,1
10236V72161_2,48200,2
10236V72161_4,48200,1
21801V72158_2,48200,2
81077V72158_1,48200,3
81077V72158_2,48200,1
88356V72157_1,48200,1
04211V1677432_2,48210,3
04300V72813_1,48210,1
10236V72161_4,48210,1
27372V72852_2,48210,1
81077V72158_1,48210,4
81077V72158_2,48210,1
04211V1677432_2,48220,2
04300V72813_1,48220,1
10236V72161_1,48220,1
16219V72812_1,48220,1
16219V72812_3,48220,1
27372V72852_1,48220,2
27372V72852_2,48220,1
81077V72158_1,48220,3
04211V1677432_2,48230,1
81077V72158_1,48230,2
04211V1677432_2,48240,2
10236V72161_4,48240,1
27372V72852_1,48240,1
27372V72852_2,48240,2
81077V72158_1,48240,5
81077V72158_2,48240,2
04211V1677432_2,48250,1
04300V72813_1,48250,1
27372V72852_1,48250,2
81077V72158_1,48250,5
81077V72158_2,48250,4
04211V1677432_2,48260,1
04300V72813_1,48260,1
16219V72812_1,48260,2
21801V72158_1,48260,1
21801V72158_2,48260,1
81077V72158_1,48260,2
81077V72158_2,48260,5
88356V72157_1,48260,1
04211V1677432_2,48270,2
16219V72812_1,48270,1
16219V72812_3,48270,1
21801V72158_1,48270,1
81077V72158_1,48270,1
81077V72158_2,48270,3
88356V72157_1,48270,1
04211V1677432_2,48280,2
04300V72813_1,48280,1
04300V72813_3,48280,1
10236V72161_1,48280,1
10236V72161_2,48280,2
21801V72158_2,48280,1
27372V72852_2,48280,1
81077V72158_1,48280,1
81077V72158_2,48280,1
88356V72157_1,48280,1
04211V1677432_2,48290,3
04300V72813_1,48290,1
27372V72852_1,48290,2
27372V72852_2,48290,1
81077V72158_1,48290,3
81077V72158_2,48290,1
88356V72157_1,48290,1
04211V1677432_2,48300,2
04300V72813_1,48300,1
16219V72812_1,48300,1
27372V72852_1,48300,1
81077V72158_1,48300,3
81077V72158_2,48300,2
04211V1677432_2,48310,2
10236V72161_4,48310,1
16219V72812_1,48310,2
21801V72158_1,48310,1
21801V72158_2,48310,1
27372V72852_2,48310,1
81077V72158_1,48310,4
81077V72158_2,48310,3
88356V72157_1,48310,1
04211V1677432_2,48320,2
16219V72812_1,48320,3
27372V72852_1,48320,1
27372V72852_2,48320,1
81077V72158_1,48320,4
81077V72158_2,48320,3
81077V72158_3,48320,1
04211V1677432_2,48330,1
04300V72813_1,48330,1
16219V72812_1,48330,1
21801V72158_1,48330,1
27372V72852_1,48330,1
27372V72852_2,48330,3
81077V72158_1,48330,2
81077V72158_2,48330,5
81077V72158_3,48330,1
81077V72158_4,48330,1
88356V72157_1,48330,1
04211V1677432_2,48340,2
04300V72813_1,48340,1
16219V72812_1,48340,1
27372V72852_1,48340,2
27372V72852_2,48340,1
81077V72158_1,48340,2
81077V72158_2,48340,5
81077V72158_3,48340,2
81077V72158_4,48340,1
04211V1677432_2,48350,2
04300V72813_1,48350,1
10236V72161_1,48350,1
16219V72812_1,48350,3
16219V72812_2,48350,1
21801V72158_1,48350,1
21801V72158_2,48350,1
27372V72852_2,48350,1
81077V72158_1,48350,2
81077V72158_2,48350,4
81077V72158_3,48350,1
81077V72158_4,48350,1
88356V72157_1,48350,1
04211V1677432_2,48360,2
04300V72813_1,48360,1
04300V72813_3,48360,1
10236V72161_1,48360,1
10236V72161_3,48360,1
16219V72812_1,48360,5
16219V72812_2,48360,1
21801V72158_1,48360,1
27372V72852_2,48360,2
81077V72158_1,48360,1
81077V72158_2,48360,4
81077V72158_3,48360,1
81077V72158_4,48360,1
04300V72813_1,48370,1
16219V72812_1,48370,2
16219V72812_2,48370,1
16219V72812_4,48370,1
21801V72158_2,48370,1
27372V72852_1,48370,1
27372V72852_2,48370,2
81077V72158_1,48370,1
81077V72158_2,48370,4
81077V72158_3,48370,1
81077V72158_4,48370,1
10236V72161_1,48380,1
10236V72161_2,48380,1
16219V72812_1,48380,3
16219V72812_2,48380,1
27372V72852_1,48380,1
81077V72158_1,48380,1
81077V72158_2,48380,5
81077V72158_3,48380,1
81077V72158_4,48380,1
88356V72157_4,48380,1
04211V1677432_2,48390,1
04300V72813_1,48390,1
16219V72812_1,48390,2
16219V72812_2,48390,1
27372V72852_1,48390,1
81077V72158_1,48390,1
81077V72158_2,48390,4
88356V72157_1,48390,1
04211V1677432_2,48400,2
04300V72813_1,48400,1
04300V72813_3,48400,1
16219V72812_1,48400,3
16219V72812_3,48400,1
21801V72158_1,48400,2
21801V72158_2,48400,1
27372V72852_1,48400,1
81077V72158_1,48400,1
81077V72158_2,48400,2
81077V72158_3,48400,1
04211V1677432_2,48410,1
04300V72813_3,48410,1
16219V72812_1,48410,1
16219V72812_2,48410,1
21801V72158_1,48410,1
27372V72852_1,48410,1
81077V72158_1,48410,2
81077V72158_2,48410,1
81077V72158_3,48410,1
04211V1677432_2,48420,1
04300V72813_1,48420,1
04300V72813_3,48420,1
16219V72812_1,48420,1
21801V72158_1,48420,1
21801V72158_2,48420,2
27372V72852_1,48420,2
27372V72852_2,48420,1
81077V72158_1,48420,1
04300V72813_3,48430,2
16219V72812_2,48430,1
16219V72812_3,48430,1
21801V72158_1,48430,1
21801V72158_2,48430,1
27372V72852_2,48430,1
81077V72158_1,48430,1
81077V72158_2,48430,1
88356V72157_1,48430,1
04211V1677432_2,48440,1
04300V72813_1,48440,1
04300V72813_3,48440,1
10236V72161_1,48440,1
16219V72812_1,48440,1
16219V72812_2,48440,1
21801V72158_1,48440,1
21801V72158_2,48440,1
27372V72852_1,48440,3
81077V72158_1,48440,3
81077V72158_2,48440,1
04211V1677432_2,48450,1
04300V72813_1,48450,1
16219V72812_1,48450,4
21801V72158_2,48450,1
27372V72852_1,48450,2
27372V72852_2,48450,2
81077V72158_1,48450,2
81077V72158_2,48450,2
88356V72157_1,48450,1
88356V72157_6,48450,1
04211V1677432_2,48460,2
16219V72812_1,48460,4
16219V72812_2,48460,2
21801V72158_2,48460,2
27372V72852_1,48460,2
27372V72852_2,48460,1
81077V72158_2,48460,2
88356V72157_1,48460,1
04211V1677432_2,48470,1
04300V72813_1,48470,1
04300V72813_3,48470,2
10236V72161_4,48470,1
16219V72812_1,48470,2
16219V72812_2,48470,1
21801V72158_2,48470,2
27372V72852_1,48470,1
27372V72852_2,48470,2
81077V72158_1,48470,2
81077V72158_2,48470,2
04211V1677432_2,48480,2
04300V72813_1,48480,1
04300V72813_3,48480,1
10236V72161_1,48480,1
10236V72161_2,48480,1
16219V72812_1,48480,3
16219V72812_2,48480,1
21801V72158_2,48480,1
27372V72852_1,48480,4
27372V72852_2,48480,3
81077V72158_1,48480,3
81077V72158_2,48480,1
04211V1677432_2,48490,2
04300V72813_3,48490,1
10236V72161_2,48490,1
16219V72812_1,48490,1
21801V72158_2,48490,1
27372V72852_1,48490,2
81077V72158_1,48490,2
04211V1677432_1,48500,1
04211V1677432_2,48500,2
10236V72161_2,48500,1
16219V72812_1,48500,1
16219V72812_2,48500,1
27372V72852_1,48500,3
27372V72852_2,48500,1
81077V72158_1,48500,2
88356V72157_6,48500,1
04300V72813_1,48510,1
21801V72158_2,48510,1
27372V72852_1,48510,3
81077V72158_1,48510,1
88356V72157_6,48510,1
10236V72161_1,48520,1
10236V72161_3,48520,1
16219V72812_2,48520,1
21801V72158_2,48520,1
27372V72852_1,48520,2
27372V72852_2,48520,1
81077V72158_1,48520,1
88356V72157_6,48520,1
04300V72813_3,48530,1
16219V72812_1,48530,1
16219V72812_2,48530,1
27372V72852_1,48530,2
81077V72158_1,48530,3
88356V72157_1,48530,1
88356V72157_6,48530,1
04211V1677432_2,48540,2
04300V72813_3,48540,2
16219V72812_1,48540,2
16219V72812_2,48540,2
21801V72158_1,48540,1
27372V72852_1,48540,1
27372V72852_2,48540,1
81077V72158_1,48540,2
88356V72157_1,48540,1
88356V72157_6,48540,1
04300V72813_3,48550,4
16219V72812_1,48550,1
21801V72158_1,48550,2
21801V72158_2,48550,1
27372V72852_1,48550,2
88356V72157_6,48550,1
04300V72813_3,48560,2
10236V72161_1,48560,1
10236V72161_3,48560,1
16219V72812_2,48560,1
21801V72158_1,48560,1
21801V72158_2,48560,2
27372V72852_1,48560,1
27372V72852_2,48560,2
81077V72158_1,48560,1
04211V1677432_2,48570,1
04300V72813_3,48570,3
10236V72161_1,48570,1
10236V72161_3,48570,1
16219V72812_1,48570,1
21801V72158_1,48570,1
21801V72158_2,48570,2
27372V72852_1,48570,1
81077V72158_1,48570,1
81077V72158_2,48570,1
88356V72157_1,48570,1
04211V1677432_2,48580,1
04300V72813_3,48580,4
10236V72161_4,48580,1
21801V72158_1,48580,2
21801V72158_2,48580,1
27372V72852_1,48580,1
27372V72852_2,48580,1
81077V72158_1,48580,2
81077V72158_2,48580,1
04300V72813_3,48590,2
10236V72161_1,48590,1
16219V72812_2,48590,1
21801V72158_1,48590,2
21801V72158_2,48590,2
27372V72852_1,48590,2
81077V72158_1,48590,2
81077V72158_2,48590,1
04300V72813_3,48600,1
21801V72158_1,48600,1
27372V72852_1,48600,2
27372V72852_2,48600,1
04211V1677432_2,48610,1
04300V72813_3,48610,1
16219V72812_1,48610,2
21801V72158_1,48610,2
88356V72157_1,48610,1
04211V1677432_1,48620,1
04211V1677432_2,48620,1
04300V72813_3,48620,1
16219V72812_1,48620,3
21801V72158_1,48620,1
21801V72158_2,48620,1
27372V72852_1,48620,2
27372V72852_2,48620,1
81077V72158_1,48620,2
04211V1677432_2,48630,2
16219V72812_1,48630,1
16219V72812_2,48630,1
27372V72852_1,48630,2
81077V72158_1,48630,2
88356V72157_1,48630,1
04211V1677432_2,48640,1
04300V72813_3,48640,1
21801V72158_1,48640,1
21801V72158_2,48640,1
27372V72852_1,48640,2
81077V72158_1,48640,1
04211V1677432_2,48650,3
04300V72813_3,48650,1
16219V72812_1,48650,1
16219V72812_2,48650,1
21801V72158_2,48650,1
27372V72852_1,48650,2
27372V72852_2,48650,1
81077V72158_1,48650,1
04211V1677432_2,48660,1
10236V72161_1,48660,1
10236V72161_2,48660,1
10236V72161_4,48660,1
16219V72812_1,48660,3
21801V72158_2,48660,3
27372V72852_1,48660,2
27372V72852_2,48660,1
81077V72158_1,48660,3
81077V72158_2,48660,1
04211V1677432_2,48670,1
16219V72812_1,48670,2
16219V72812_2,48670,1
16219V72812_3,48670,1
21801V72158_2,48670,2
27372V72852_1,48670,1
81077V72158_1,48670,5
81077V72158_2,48670,1
88356V72157_1,48670,1
04211V1677432_2,48680,1
10236V72161_1,48680,1
10236V72161_2,48680,1
16219V72812_1,48680,2
16219V72812_2,48680,1
21801V72158_1,48680,3
21801V72158_2,48680,1
81077V72158_1,48680,3
81077V72158_2,48680,1
88356V72157_1,48680,1
04211V1677432_2,48690,2
04300V72813_3,48690,1
10236V72161_1,48690,1
10236V72161_2,48690,1
10236V72161_4,48690,2
16219V72812_2,48690,1
21801V72158_1,48690,1
21801V72158_2,48690,2
27372V72852_1,48690,1
27372V72852_2,48690,1
81077V72158_1,48690,2
88356V72157_1,48690,1
04211V1677432_2,48700,1
04300V72813_3,48700,1
16219V72812_1,48700,2
16219V72812_2,48700,1
21801V72158_1,48700,1
21801V72158_2,48700,1
27372V72852_1,48700,1
27372V72852_2,48700,2
81077V72158_1,48700,4
88356V72157_1,48700,1
16219V72812_1,48710,2
16219V72812_2,48710,1
21801V72158_2,48710,1
27372V72852_1,48710,1
27372V72852_2,48710,1
81077V72158_1,48710,4
88356V72157_1,48710,1
04211V1677432_2,48720,1
10236V72161_1,48720,1
16219V72812_1,48720,1
16219V72812_2,48720,1
21801V72158_2,48720,1
27372V72852_1,48720,2
27372V72852_2,48720,1
81077V72158_1,48720,3
04211V1677432_2,48730,2
10236V72161_1,48730,1
16219V72812_1,48730,2
21801V72158_2,48730,1
27372V72852_1,48730,1
27372V72852_2,48730,1
81077V72158_1,48730,4
81077V72158_2,48730,1
04211V1677432_2,48740,1
16219V72812_1,48740,1
16219V72812_2,48740,1
27372V72852_2,48740,2
81077V72158_1,48740,3
81077V72158_2,48740,1
04211V1677432_2,48750,2
16219V72812_1,48750,2
16219V72812_2,48750,2
27372V72852_1,48750,1
27372V72852_2,48750,2
81077V72158_1,48750,6
81077V72158_2,48750,1
04211V1677432_2,48760,1
04300V72813_3,48760,1
10236V72161_1,48760,1
16219V72812_2,48760,1
81077V72158_1,48760,6
04300V72813_3,48770,1
16219V72812_1,48770,1
27372V72852_1,48770,3
27372V72852_2,48770,2
81077V72158_1,48770,4
04211V1677432_2,48780,1
10236V72161_4,48780,1
16219V72812_1,48780,1
27372V72852_1,48780,1
27372V72852_2,48780,2
81077V72158_1,48780,4
